TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
74,38063.5,2.49639,3089.290031,3.17274,1685.74,1.86130998637145,3.96973422922222,1101,2183,12.03,37.85,37077.7,13.8233,509.61,23.1856,0,3.75,3.84,3.88,3321M,3.88,3321M,21,8620,10,83,475,50,17,7470,8,5,4859,156,12,21,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
77,38355.8,2.49771,2885.100172,3.1042,1610.77,1.76418069711652,3.82221025741482,1216,2035,1.92,9.29,37523.7,13.64,574.62,22.7144,0,2.25,2.22,3.81,3689M,3.81,3689M,26,7620,8,77,350,47,27,3750,9.4,5,1853,138,14,17,7,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
58,36506.7,2.49906,4438.879753,2.89616,1692.99,1.5823996995504,3.73852398930741,1373,2106,9.68,27.08,35632.1,14.3733,503.32,23.9222,0,3.03,2.99,3.5300000000000002,3532M,3.53,3532M,26,9890,8,88,434,49,69,6900,10.1,5,1600,105,13,21,9,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
70,34437,2.53191,5121.095963,2.90048,1538.85,1.7138581574409,3.64487539293802,1104,1768,5.98,45.21,33636.4,15.2222,522.19,25.1411,0,2.67,2.59,3.59,2264M,3.59,2264M,23,8890,10,88,491,48,74,8740,14.9,7,1281,130,10,16,8,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
46,36431,2.53316,3190.33625,2.85294,1598.21,1.55831662180286,3.66763851942222,1334,2114,7.26,28.06,35581,14.3933,499.12,24.0333,0,2.86,2.83,3.56,3656M,3.56,3656M,19,5100,10,73,471,49,49,7970,8.4,7,1731,115,13,14,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
21,35626.8,2.66945,3583.514609,2.84409,798.561,1.69320329828104,3.74834902308519,789,808,6.52,36.69,34748.3,14.73,494.93,22.7489,0,2.17,2.16,3.54,4096M,3.54,4096M,27,1220,9,82,347,42,0,6460,8.7,3,2566,65,3,15,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
26,34456.4,2.67034,4970.338651,2.63653,992.877,1.58305617205333,3.48301677422917,714,1244,6.68,29.64,33511.3,15.2756,1630,26.6489,0,2.19,2.18,3.34,1406M,3.34,1406M,8,2390,4,69,354,31,18,3120,6.3,2,2757,105,15,32,4,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
23,36823.1,2.69456,4742.15099,2.99064,1396.84,1.7135782961987,3.85455441092222,1259,1585,14.41,36.19,35917,14.2756,488.64,21.81,0,4.15,4.14,3.72,1968M,3.72,1968M,11,1960,6,81,347,30,31,4530,6.6,2,2742,187,11,33,6,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
68,34538.8,2.69499,3602.37956,2.9846,1591.59,1.70646258000396,3.826780989,1160,2158,4.77,44.8,33694.3,15.1933,505.41,26.8678,0,2.31,2.28,3.73,3192M,3.73,3192M,30,9520,11,84,467,49,86,9080,12,7,1546,110,17,11,9,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
43,37560.2,2.69961,2967.73591,3.22403,1906.66,1.65036917625732,4.2857917961625,1491,2251,14.93,8.2,37663.6,13.5844,518,24.9044,0,1.37,1.38,4.0,3116M,4,3116M,22,4530,10,74,449,47,54,9750,9.7,7,1301,150,17,13,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
