TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
38,79909.9,0.413036,1977.855904,10.8606,1487.99,6.36853876271343,13.345044843356,1370,1709,2.51,15.38,78573.1,6.51667,221.25,2.47222,0,2.33,2.29,21.6,7140M,21.6,7140M,110,1437,19,60,373,24,266,18912,17.22,29,2609,43,1,17,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
23,83276.7,0.47618,3987.234285,7.66243,1635.34,3.7325716733897,9.64700516428148,1423,1888,5.13,22.02,81441.4,6.28333,228.59,3.31111,0,2.24,2.21,9.68,5113M,9.68,5113M,4,7431,5,94,549,37,485,14462,3.05,21,2450,108,2,14,4,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19,67520,0.700666,837.939672,15.0563,913.856,8.31265731883976,19.2337986967593,748,1033,0.99,1.18,66356.1,7.71333,243.27,4.02111,0,2.03,2.01,25.41,4295M,25.41,4295M,44,2509,31,82,415,9,290,15291,3.76,27,596,187,2,17,4,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
44,53451.1,3.34466,3885.622287,5.78279,1279.6,0.002677431196296,10.9723756483889,216,1906,215.18,389.46,0,0,0,0,0,0,,24.080000000000002,7717M,24.08,7717M,44,2956,9,90,428,16,277,7859,14.34,23,2674,100,1,9,3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
5,50408.1,5.94869,6671.557223,6.2424,1367.28,0.002328364877778,12.0860691646,178,2115,215.15,403.71,0,0,0,0,0,0,,28.2,6016M,28.2,6016M,255,6867,21,88,807,48,211,13335,5.89,31,3811,242,7,36,13,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
3,12638.2,8.68995,5667.0299,1.58321,1432.64,0.913151817574074,2.03814193091852,1033,1657,26.41,26.62,12235.4,43.35,5440,65.6589,0,14.8,16.31,1.98,1913M,1.98,1913M,252,1120,25,89,869,18,132,19702,10.72,25,4382,122,12,17,16,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
27,11133.2,9.32468,972.499926,12.8986,474.403,6.80251262959238,16.4989013423148,409,536,12.18,13.96,10880.8,46.9633,1370,39.7511,0,3.72,4.03,16.0,3168M,16,3168M,126,6320,10,76,654,45,366,13819,7.31,13,1330,24,4,8,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
10,6203.36,10.1353,1023.91286,5.67237,666.177,3.34414278820381,7.12835597134074,548,807,4.31,22.2,6069.86,84.36,687.87,46.3233,0,1.64,1.6,7.11,6327M,7.11,6327M,29,6217,30,81,697,38,126,6874,13.59,16,820,31,4,22,8,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
89,3502.1,18.4126,2062.897343,21.5212,1166.37,12.2073807463296,27.8283566764593,1082,1296,2.19,10.6,3413.78,149.95,1150,84.6556,0,1.43,1.37,27.04,6217M,27.04,6217M,76,1697,21,94,664,15,152,7376,4.44,24,4637,173,2,25,13,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
78,3036.62,18.4297,2758.393801,21.3238,466.27,11.7313036501319,27.8836557644556,445,502,0.98,5.52,2982.25,171.611,1120,90.8344,0,1.35,1.31,26.89,6638M,26.89,6638M,64,2755,23,89,427,20,156,10587,8.08,24,3673,152,9,21,4,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
80,2713.53,21.885,2324.70448,18.061,454.676,9.07907386852352,23.4893651541222,401,508,3.62,3.29,2653.24,192.931,1490,111.672,0,1.66,1.6,22.48,7001M,22.48,7001M,243,1232,26,100,809,16,52,12130,5.6,26,4314,176,11,26,4,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
71,3375.89,24.0405,2563.368995,22.4978,625.457,12.0557206562646,29.2637497724926,511,706,1.89,5.32,3301.72,155.012,1330,119.46,0,1.7,1.64,29.54,1451M,29.54,1451M,69,2245,19,92,347,14,85,9986,11.31,5,4800,137,7,27,18,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1,808.869,26.0025,3410.719613,4.9697,303.095,2.59589508382987,6.26065276078148,253,358,0.33,5.78,798.368,644.748,2820,179.059,0,1.63,0.91,6.18,8069M,6.18,8069M,115,1534,8,77,459,30,22,8335,13.95,32,2236,242,15,34,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
4,210.723,44.5679,8677.503498,0.820761,761.919,0.473804479337037,1.05944295137407,752,771,6.64,8.56,212.669,2456.67,7720,514.869,0,3.68,2.93,1.01,4070M,1.01,4070M,219,9125,21,58,968,24,197,5489,10.9,31,1617,189,6,44,9,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,31.6,5536M,31.6,5536M,140,2036,21,89,479,27,243,8772,6.36,31,3474,233,15,18,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,30.28,1684M,30.28,1684M,150,2822,23,76,949,13,197,13060,19.18,32,4735,247,9,29,10,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,25.22,945M,25.22,945M,204,3501,13,55,625,22,471,17545,10.58,29,3946,46,6,25,17,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,1.97,5694M,1.97,5694M,229,7947,15,41,499,35,12,9183,16.47,3,1873,158,4,48,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
16,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,13.51,2716M,13.51,2716M,3,33,12,32,408,40,299,11585,8.52,10,4252,158,3,10,12,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
24,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,20.28,3772M,20.28,3772M,87,5417,5,84,383,41,419,16492,2.55,16,1894,144,5,8,8,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
28,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,25.18,4438M,25.18,4438M,179,1064,14,85,518,50,260,11816,11.81,28,2601,64,0,3,11,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
29,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,9.17,3837M,9.17,3837M,160,7205,6,96,606,44,442,15435,8.49,21,2932,76,5,14,3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,5.7,8044M,5.7,8044M,115,4043,7,92,749,47,325,12514,2.26,13,1986,45,20,6,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
31,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,15.74,555M,15.74,555M,120,5587,4,79,442,41,387,10026,4.91,19,2150,133,3,20,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
50,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,30.23,7733M,30.23,7733M,59,4584,26,83,478,16,171,11761,17.14,32,4529,176,7,19,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
61,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,31.810000000000002,7275M,31.81,7275M,81,2718,23,93,398,10,38,8080,10.1,28,4390,150,8,22,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
62,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,29.02,7753M,29.02,7753M,68,2328,25,89,332,19,71,10299,9.58,26,4658,128,5,22,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
63,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,26.26,7461M,26.26,7461M,92,1613,20,97,360,15,113,7250,10.82,28,4330,164,6,28,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,26.16,7126M,26.16,7126M,81,2955,24,95,412,18,7,9520,11.79,30,3722,145,6,25,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
66,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,28.52,7730M,28.52,7730M,102,4294,22,86,385,11,66,8600,12.69,26,4166,213,9,33,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
67,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,24.53,6625M,24.53,6625M,81,3051,21,92,347,14,139,10507,11.32,29,4506,137,4,21,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
69,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,30.75,6946M,30.75,6946M,110,5084,18,88,395,11,50,5165,7.36,24,3517,192,9,31,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
73,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,30.91,7559M,30.91,7559M,88,4797,24,87,410,9,113,6227,9.09,30,3814,198,6,16,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
81,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,24.740000000000002,7096M,24.74,7096M,119,2078,27,94,774,17,21,11524,7.3,25,3384,182,7,23,3,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
83,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,25.79,7261M,25.79,7261M,87,1829,24,90,838,18,185,11961,8.63,28,4095,109,4,30,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
85,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,23.240000000000002,7555M,23.24,7555M,52,777,23,91,996,15,81,8943,7.99,27,4278,156,4,23,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
92,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,29.25,7362M,29.25,7362M,78,3134,24,88,379,19,103,9802,8.6,27,4192,158,6,23,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
97,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,9999,0,0,30.88,7968M,30.88,7968M,197,4604,20,84,460,21,160,9305,10.67,28,3623,215,6,44,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
